X,Y
DOUBLE,DOUBLE
-11.597451,-13.650252
-1.011155,20.745645
-29.163386,28.444379
16.367007,-43.026686
-45.231908,28.556792
23.993111,30.269403
-39.982449,-50.423662
7.506662,-19.639806
-34.736128,-25.221960
20.461034,28.705262
-37.803903,-32.246976
43.088514,8.569719
-21.102010,2.915349
-47.577656,3.299754
12.990652,-43.567215
9.999161,-42.951043
-35.474150,-0.986786
-38.940554,-20.573529
-4.741099,13.964227
-16.875355,-12.282435
1.645092,6.628416
-37.034750,-15.021563
31.241211,-40.098318
42.487149,52.355240
-13.605723,8.082872
-41.041445,-35.927977
44.386739,6.518513
22.588434,12.511911
-24.852940,22.619836
30.536325,21.695193
28.223341,-4.230327
-7.461992,-5.081350
-19.369007,23.157007
-14.479853,-33.161530
30.356116,-17.571936
-35.233020,6.412107
34.309136,50.301360
3.355073,-36.029815
30.052894,-40.340577
-10.043937,22.966979
-28.795212,44.780133
-15.025307,35.300073
-10.215987,-32.493746
-27.240748,-21.740162
-47.964049,-32.210286
-39.598421,-44.089188
30.797166,36.227766
-25.775388,-15.292292
-31.581587,13.256322
7.168103,-19.443395
-13.612152,20.406985
-45.172460,-47.096398
-44.148548,38.520579
-20.629568,31.138143
32.190749,32.165307
-21.067446,-12.987584
-26.888762,0.278058
12.410397,-25.926895
9.575366,33.725466
24.479079,-39.412873
29.879058,18.564767
-47.741553,32.518636
-25.373597,-34.329598
-31.677621,-29.352373
35.073076,-23.050900
-30.612598,19.442879
23.283778,-38.742153
-9.057703,-39.199687
3.495712,21.201127
47.218862,-3.145069
17.143957,-2.247956
10.065954,42.163791
19.172525,10.868180
-39.261701,-17.949109
-26.172457,3.485034
34.318249,-43.060129
9.453747,-46.094569
18.842461,-12.103535
44.810996,18.458109
-20.307672,44.812646
-30.755759,-43.863313
44.295400,3.276679
1.276174,-28.701601
39.338648,-31.179634
-32.214600,27.994920
19.023563,-9.815695
15.799617,25.391412
23.534776,-28.928288
24.491906,3.947198
0.903662,26.165690
-32.824255,-8.922887
-34.311824,46.462638
-39.031475,-39.171013
20.694021,-15.355258
-35.698281,-0.147500
-4.772893,-28.303210
34.259899,36.019365
4.490910,29.626834
-10.244141,-36.560238
-34.931342,-15.962870
-51.370957,6.220780
35.995183,-31.864414
-10.592505,-29.087502
13.126234,-43.783270
-12.854667,43.735185
-15.723721,-2.841686
-34.893158,18.857409
-25.287123,7.504721
-36.729071,26.311899
25.850367,-24.724404
5.287028,-16.052356
-44.468051,2.332834
31.060198,-16.899568
44.524053,-21.342417
-6.755531,-41.378322
28.609488,-27.876143
-3.311934,-48.379963
-32.301605,39.160659
15.162109,27.269000
-12.928805,-4.422690
44.518810,27.500628
-27.702437,48.754772
-10.035741,-36.602526
-11.636615,8.226871
38.550113,29.598079
4.910174,40.656490
14.338891,-28.755598
50.556763,-30.557826
9.899255,42.229166
37.801712,43.754069
-19.818150,-34.839676
-39.727753,-50.476451
-26.002357,36.200531
-21.422333,-45.016605
-39.798526,40.329504
4.174869,49.944607
-0.389889,25.658119
-18.881406,-31.667660
12.001778,37.641505
21.993957,-38.380383
16.410328,49.340087
-34.036405,12.021171
27.752350,-28.096435
-4.484842,37.091360
0.387460,21.156121
-51.750631,12.376020
-29.330198,-48.802571
33.240529,16.336810
-20.513887,21.850989
31.540140,47.358157
7.990773,-39.350190
13.067331,29.951279
6.910438,5.398221
2.481716,-4.781251
-9.179490,-44.303197
40.830847,-28.732933
-5.487167,40.965439
25.264408,14.015311
-42.502001,-44.167794
-20.611400,42.871232
32.687131,-32.681042
-10.626438,-29.104011
-47.794250,-10.702868
5.162211,-39.943929
-25.975020,-50.879980
-25.340392,45.200082
31.803666,27.167629
5.640470,-30.785470
-25.270727,34.149550
42.014844,38.870359
-19.394706,47.296246
42.624750,-5.639023
-26.370951,-38.470964
47.771547,-20.798564
15.727314,39.975518
24.655763,-22.641503
-32.710771,-12.756886
-31.134850,-16.884883
-42.456084,-43.031212
-31.253742,32.623307
26.968370,-17.982043
-18.582498,-45.183862
-28.279799,45.922080
39.774599,35.475507
-40.197999,-29.471314
-25.105824,12.431791
49.552525,-17.809183
7.724662,17.089850
-40.050002,15.516795
27.201705,-42.256566
-12.789201,19.045229
-31.111707,37.971420
-50.871340,11.278255
-26.235165,42.278860
-19.116466,-29.319775
-2.554672,46.613711
3.647009,47.756007
-4.260319,-40.461084
-30.766233,6.110908
45.289743,15.871756
35.299924,-36.265629
37.857735,-34.179508
48.106837,-32.497895
-32.316921,39.232619
38.936088,32.410664
-5.379379,23.259178
-12.462927,15.938854
29.140714,-9.868008
25.044900,-16.383710
47.664223,-19.454187
-31.115626,34.904509
-35.164143,34.873670
-34.611461,-31.261102
-48.807515,-21.435617
29.097372,-14.337750
-5.318938,-20.853627
3.380594,37.460474
-9.305408,-26.828502
-42.841808,11.470417
-11.810467,49.539840
50.166671,-25.764429
-24.717005,32.475730
-28.344314,-3.475936
39.858948,3.629568
-15.335899,35.479118
-44.765407,6.649346
13.870850,-36.524144
26.560374,33.735422
-46.754309,-21.458911
-18.036969,4.060369
13.997441,4.980891
11.710341,-37.856394
-19.420297,-43.545191
40.101365,20.643945
27.516871,-2.103337
-10.086493,-2.719566
21.760201,-44.156104
-20.944574,-10.396952
4.622430,-12.542692
-15.747995,24.974321
6.291160,28.778122
26.244494,-37.651976
19.413584,-9.626547
33.625010,-25.208431
-38.375271,-44.637441
43.027738,42.154323
-7.010580,-41.103227
17.709050,20.737191
46.695810,-13.134206
-3.892766,-2.819526
-0.863894,35.235737
-25.202410,6.362321
-45.622903,20.912166
-0.509080,15.215237
53.092997,-42.655289
-23.249107,-26.241622
26.513945,40.757781
2.406724,-2.262586
-48.618696,7.069276
-32.175870,21.736280
40.006087,12.600711
-16.459161,-6.242850
-10.540207,-24.334357
-20.737546,-30.947519
-14.567857,-30.480407
-14.373485,1.061488
24.833461,0.864428
50.892098,-34.691398
-21.071181,27.295490
33.618371,-1.053579
-40.325909,40.236380
10.127043,15.787765
39.405830,26.346799
-26.880185,-29.823714
-35.864541,-46.344945
43.775333,4.913391
50.477128,-26.753541
34.593913,-18.158703
1.932582,2.405861
37.616139,-3.278010
-27.242753,20.642395
-3.108081,-36.518900
-26.068889,-21.889479
-8.530132,-48.276986
-13.811309,-20.645830
-45.877543,32.755379
3.145065,-28.843190
28.189526,-21.768269
-52.133256,15.333165
14.681764,-28.799740
41.324123,53.577689
45.809168,-31.394484
32.158287,-9.680312
-2.959545,31.126377
-51.984470,31.269504
-43.089483,9.126602
18.610154,50.041889
-22.601137,-20.597773
27.808470,38.849426
11.685114,-0.898286
10.934022,-14.085935
-32.827546,-49.567602
-20.064472,21.970615
-2.356966,-29.590186
-21.056984,-38.584513
39.629095,32.760573
-2.934759,2.739385
18.545882,-7.880478
-31.882681,-34.094495
26.577909,-9.469587
-39.559267,-39.384826
12.537340,20.121971
-20.360461,-24.225119
-40.265310,-22.255968
8.171667,12.168922
15.751313,-0.101493
-25.815380,33.209098
-14.996021,17.907411
-34.994110,5.619130
-22.092750,13.044867
-53.654055,20.664102
25.576899,-41.377475
-12.166172,-16.538246
-40.129741,-9.477698
43.859558,-40.890271
5.457789,-11.989450
44.392045,12.902443
-41.742932,-16.245319
-15.184693,28.127553
39.343721,15.041345
16.161518,-28.768495
41.502353,2.574841
1.516554,37.330002
-42.150895,27.430945
25.754460,-3.917710
-38.997128,-16.647087
38.011577,46.417798
-6.023836,-27.057111
4.507755,-16.403086
-42.186880,-51.132940
-16.367294,-17.724244
2.401632,11.745045
-52.735594,31.751525
2.047544,40.261206
-4.620456,45.884533
-26.810364,-21.415086
2.148005,-47.782239
-40.809832,37.369723
3.794214,8.293565
9.345640,-33.996626
3.188830,-9.819295
-47.188856,22.346935
48.432711,-35.645562
37.740658,27.294429
18.862608,-12.845135
-23.872946,-42.238982
-8.392382,9.375596
9.582629,33.827463
3.403191,4.629339
-5.528559,-20.786911
-28.081162,-1.797388
40.952287,-17.508784
22.151513,33.063477
10.108099,-14.812624
-39.201307,8.146693
15.365019,-33.421785
20.199299,5.489372
40.364945,-34.937100
14.978973,12.767658
34.393639,-39.460417
17.649961,48.987665
-46.295406,-22.040384
-41.394162,30.762548
-2.885962,-22.670034
-39.854418,29.802057
-5.363624,-15.574628
-37.183762,-45.392952
-31.645782,-0.050200
21.581834,39.523793
-18.010559,38.136556
39.712436,-25.147892
18.473760,20.677508
7.800930,-41.897192
-29.396435,-39.791797
-46.083904,-7.688527
41.686683,-21.907202
-30.030436,37.961164
40.330785,-14.799349
1.025388,49.907941
19.982768,10.407071
1.883598,-14.948549
-14.092039,17.191969
12.876101,4.205557
-9.087599,43.722960
-8.413289,9.876096
8.808210,-11.270795
-25.341444,24.655712
-13.235636,5.633296
-16.482988,48.810682
-18.454282,-44.020278
48.379007,-5.305462
0.631378,21.531412
-23.009205,-35.038903
-7.266578,21.149391
4.619451,38.304380
1.732905,-20.421578
32.477165,5.688798
-13.440540,41.167691
6.374213,24.428540
-31.167004,25.734437
28.243405,34.477254
35.599824,27.515536
-11.925224,-23.974972
-50.091971,18.979228
24.957365,20.195965
14.781050,-23.692751
20.564011,18.851515
-51.486772,20.484161
38.504432,-42.269915
-12.082771,37.588285
-18.805649,41.923556
8.914334,-40.959769
