X,Y
DOUBLE,DOUBLE
7.094223,48.688331
5.111348,-16.737787
-15.772091,-42.427786
-18.585208,10.051537
40.687479,-16.577262
-39.922011,-9.911733
4.039578,-34.180307
-30.775184,-10.694262
44.604039,-8.252243
28.357138,-3.319564
-48.359807,-23.558288
-13.833045,36.371157
21.724658,-60.162228
-15.742017,29.455851
20.053148,-3.604877
2.963425,-42.583613
-14.409088,32.611838
21.718722,-39.147616
24.393807,-17.062039
-7.968230,-21.438994
7.372965,-48.772966
14.602568,41.337214
-43.171026,10.596425
-13.972569,-16.366290
40.297608,10.638745
-42.695257,27.560167
-28.168676,-38.826713
-12.244038,-27.556520
12.388213,-18.123811
29.825845,-30.630935
-23.914346,26.197316
43.329918,-11.414702
41.248596,-13.632887
-38.456364,35.170295
-32.192981,-36.142713
-18.051600,-30.518286
62.102890,24.229013
-13.241066,12.902417
-3.190141,-43.741798
39.807027,-27.539105
-14.884040,3.379987
30.853040,16.483251
1.205465,-20.573389
-0.777904,35.144885
-9.640167,-20.457435
-5.221987,4.975213
-6.893130,-39.116650
40.040915,-4.352293
-3.197802,-9.271819
49.915880,5.940459
57.018179,12.175422
-23.090828,63.736551
-14.388439,-7.225860
8.832990,-53.803949
20.329893,36.658738
-33.346740,6.645026
-16.436707,50.300538
4.383651,-34.518226
17.012193,41.289021
0.604301,25.850078
-32.553649,-9.216963
-3.090229,37.326152
27.288025,14.245323
-11.229590,-50.166473
17.787105,21.970479
-0.012127,-8.783132
-21.669825,57.645499
-30.156491,-4.300938
20.206313,-29.404054
38.160179,-7.182208
27.020379,-52.160319
30.226104,17.093382
-24.199729,-26.453421
-10.422968,32.230667
-25.730092,55.797370
35.734467,26.412035
32.101165,-15.799185
46.214437,23.250165
49.638701,4.609065
55.834845,10.593132
-25.391147,3.555807
-34.250065,23.000509
-53.655800,-1.126273
-38.275142,5.678088
-0.484557,-49.664375
8.723549,4.827715
26.804226,-42.799325
21.869300,-25.434555
0.255492,18.907663
3.667327,-34.490418
2.039224,-57.469973
-6.644776,-18.234757
49.963729,11.333697
18.065897,12.722843
16.516774,-56.526221
-15.399547,45.378529
31.382738,4.811586
-6.364538,11.882160
-0.883068,-29.806301
-25.835904,-23.026946
-28.102569,-19.789693
20.121812,-4.073272
48.851457,11.327987
-24.820311,-0.832926
16.181668,-62.938425
-56.214906,-17.460973
-37.633354,-1.251298
-11.197447,44.372437
-0.346654,-24.421301
46.920473,7.552751
-26.613569,-43.055002
-46.195668,-12.708502
0.943059,37.946447
18.570340,0.786467
2.522705,14.418334
27.109312,39.007767
-14.650282,-22.536059
12.526706,22.431680
31.396826,-28.053898
28.144873,-2.646636
-24.281791,25.738612
45.744438,0.541246
-8.562061,36.528442
-50.719410,-7.327466
-32.330097,36.140454
-0.738495,35.238310
-53.494154,-23.327322
21.001051,20.922374
-53.010286,-23.775320
15.601034,-39.397895
26.265152,-6.444069
8.074528,-42.023375
37.362176,18.027162
-32.970837,-15.815779
-32.750155,1.904230
44.546588,-0.192521
-28.953516,38.268424
-19.966780,28.725035
28.127072,-27.881876
49.820070,1.245136
-16.658321,14.116334
-31.863986,-37.997758
26.745953,38.742165
17.052044,-5.291126
10.325266,13.543064
-20.351110,-20.430597
-31.095801,30.574681
25.579984,1.688870
0.242098,22.041671
-5.569357,-42.558047
-17.083414,-20.352449
-1.462878,20.627895
54.396823,7.001570
-9.672005,-20.254762
43.695853,-15.766241
19.570712,9.885422
-30.179621,-34.646698
-28.002324,-29.215805
4.597133,-56.854288
7.172109,48.158704
-49.173812,6.119920
-41.216576,-31.560809
-34.036664,8.019306
-39.592975,14.993852
-14.976366,-24.817572
21.040300,-49.156219
